state,date,new_results_reported_Inconclusive,new_results_reported_Negative,new_results_reported_Positive,total_results_reported_Inconclusive,total_results_reported_Negative,total_results_reported_Positive,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_covid,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_suspected,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_suspected,inpatient_beds_used_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,previous_day_admission_adult_covid_confirmed_coverage,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
NE,2021-03-29,4.0,2833.0,266.0,1219.0,1565994.0,299504.0,117.0,113.0,98.0,4.0,3.0,41.0,38.0,8.0,8.0,1.0,1.0,99.0,99.0,99.0,100.0,208912.0,,,359.0,0.0,2177.0,,,2.0,0.0
NH,2021-03-29,4.0,5179.0,299.0,1128.0,1603869.0,69765.0,94.0,93.0,76.0,1.0,0.0,20.0,13.0,13.0,18.0,0.0,0.0,28.0,28.0,28.0,28.0,83340.0,,,313.0,122.0,1237.0,,,0.0,0.0
NJ,2021-03-29,94.0,49383.0,5236.0,23212.0,10707667.0,854479.0,2396.0,2369.0,2194.0,27.0,11.0,392.0,379.0,295.0,139.0,2.0,0.0,77.0,77.0,77.0,78.0,900273.0,792616.0,107657.0,3621.0,478.0,24404.0,21869.0,2535.0,15.0,0.0
NM,2021-03-29,0.0,2839.0,101.0,2636.0,1815365.0,139885.0,127.0,118.0,109.0,9.0,5.0,42.0,30.0,20.0,9.0,1.0,1.0,52.0,52.0,52.0,53.0,191230.0,,,182.0,0.0,3925.0,,,0.0,0.0
NV,2021-03-29,4.0,4537.0,327.0,3751.0,2625856.0,421724.0,264.0,255.0,221.0,9.0,6.0,79.0,68.0,32.0,36.0,4.0,5.0,58.0,58.0,58.0,60.0,303273.0,,,212.0,0.0,5237.0,,,1.0,0.0
NY,2021-03-29,88.0,96321.0,7355.0,45449.0,34997715.0,2103338.0,5614.0,5511.0,4863.0,103.0,46.0,1031.0,977.0,480.0,171.0,9.0,14.0,171.0,171.0,171.0,180.0,1861733.0,700358.0,142769.0,5976.0,314.0,49888.0,26086.0,5068.0,76.0,8.0
OH,2021-03-29,29.0,16044.0,1101.0,27771.0,10061875.0,889653.0,1419.0,1333.0,961.0,86.0,26.0,283.0,244.0,159.0,139.0,4.0,56.0,195.0,195.0,195.0,199.0,1013119.0,859423.0,153696.0,1497.0,563.0,18530.0,18530.0,0.0,0.0,0.0
OK,2021-03-29,0.0,2929.0,253.0,1967.0,1680227.0,461632.0,341.0,308.0,268.0,33.0,30.0,91.0,83.0,40.0,47.0,0.0,4.0,139.0,139.0,139.0,141.0,440758.0,347930.0,92828.0,171.0,57.0,6664.0,5646.0,1018.0,1.0,0.0
OR,2021-03-29,2.0,7844.0,265.0,70559.0,2791267.0,165708.0,213.0,205.0,148.0,8.0,3.0,52.0,41.0,22.0,37.0,0.0,3.0,61.0,61.0,61.0,63.0,164164.0,164164.0,0.0,212.0,0.0,2375.0,2375.0,0.0,0.0,0.0
PA,2021-03-29,47.0,27647.0,3431.0,17605.0,11222042.0,1073883.0,2368.0,2296.0,1990.0,72.0,22.0,450.0,430.0,261.0,381.0,4.0,38.0,203.0,203.0,203.0,209.0,1015268.0,864804.0,150464.0,2923.0,739.0,25015.0,,,14.0,13.0
PR,2021-03-29,1.0,4020.0,505.0,1153.0,516106.0,36446.0,211.0,195.0,154.0,16.0,5.0,33.0,19.0,22.0,21.0,1.0,0.0,67.0,67.0,67.0,68.0,106935.0,97615.0,9320.0,447.0,114.0,2112.0,1799.0,313.0,0.0,0.0
PW,2021-03-29,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2021-03-29,16.0,10189.0,236.0,3533.0,2798486.0,168195.0,164.0,163.0,124.0,1.0,1.0,16.0,18.0,4.0,0.0,0.0,0.0,14.0,14.0,14.0,15.0,136881.0,,,399.0,0.0,2620.0,,,2.0,0.0
RMI,2021-03-29,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2021-03-29,23.0,19031.0,1036.0,12466.0,4910038.0,592686.0,513.0,507.0,473.0,6.0,5.0,127.0,119.0,74.0,77.0,2.0,0.0,67.0,67.0,67.0,69.0,552321.0,465086.0,87235.0,600.0,201.0,9230.0,,,10.0,3.0
SD,2021-03-29,0.0,1658.0,193.0,752.0,501680.0,62817.0,90.0,83.0,60.0,7.0,0.0,15.0,14.0,5.0,12.0,0.0,4.0,60.0,60.0,60.0,63.0,117336.0,,,92.0,18.0,1933.0,1574.0,359.0,0.0,0.0
TN,2021-03-29,10.0,7251.0,562.0,15067.0,5698877.0,753411.0,892.0,881.0,787.0,11.0,9.0,279.0,256.0,81.0,50.0,0.0,1.0,109.0,109.0,109.0,112.0,809692.0,672487.0,137205.0,1288.0,599.0,11866.0,9534.0,2332.0,14.0,3.0
TX,2021-03-29,144.0,38016.0,2523.0,65939.0,19909941.0,3038925.0,3672.0,3584.0,3074.0,88.0,60.0,984.0,920.0,331.0,462.0,9.0,36.0,584.0,584.0,584.0,589.0,2775669.0,,,3589.0,1251.0,47880.0,,,26.0,0.0
UT,2021-03-29,21.0,7544.0,243.0,13668.0,3208317.0,480178.0,138.0,131.0,127.0,7.0,0.0,56.0,58.0,15.0,2.0,1.0,0.0,53.0,53.0,53.0,54.0,384756.0,384756.0,0.0,194.0,0.0,2114.0,2055.0,59.0,0.0,0.0
VA,2021-03-29,14.0,16584.0,1213.0,13173.0,6155782.0,885988.0,1024.0,998.0,860.0,26.0,15.0,211.0,206.0,92.0,169.0,1.0,18.0,92.0,92.0,92.0,95.0,617941.0,483177.0,134764.0,1431.0,441.0,10242.0,8590.0,1652.0,22.0,3.0
VI,2021-03-29,0.0,144.0,2.0,3.0,50885.0,5004.0,5.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2907.0,,,0.0,0.0,26.0,,,0.0,0.0
VT,2021-03-29,9.0,3260.0,207.0,785.0,1353887.0,27494.0,26.0,26.0,25.0,0.0,0.0,3.0,4.0,3.0,7.0,0.0,0.0,16.0,16.0,16.0,17.0,19002.0,,,182.0,0.0,225.0,,,0.0,0.0
WA,2021-03-29,20.0,33645.0,1212.0,1827.0,4279933.0,252946.0,423.0,416.0,338.0,7.0,4.0,116.0,110.0,45.0,59.0,1.0,0.0,93.0,93.0,93.0,95.0,362385.0,,,686.0,111.0,5226.0,,,8.0,0.0
WI,2021-03-29,17.0,16576.0,541.0,10773.0,7642801.0,699635.0,277.0,271.0,250.0,6.0,1.0,72.0,74.0,45.0,48.0,1.0,4.0,139.0,139.0,139.0,142.0,634453.0,576044.0,58409.0,320.0,24.0,7277.0,6601.0,676.0,3.0,0.0
WV,2021-03-29,9.0,3840.0,337.0,3576.0,2268566.0,173311.0,259.0,254.0,236.0,5.0,3.0,82.0,79.0,32.0,57.0,3.0,2.0,55.0,55.0,55.0,59.0,140991.0,111808.0,29183.0,378.0,121.0,2638.0,,,4.0,2.0
WY,2021-03-29,0.0,1140.0,53.0,524.0,666265.0,49130.0,20.0,20.0,14.0,0.0,0.0,8.0,4.0,2.0,8.0,0.0,0.0,28.0,28.0,28.0,30.0,56190.0,47552.0,8638.0,144.0,30.0,695.0,695.0,0.0,0.0,0.0
AK,2021-03-30,17.0,8137.0,243.0,2205.0,1938024.0,103870.0,35.0,35.0,35.0,0.0,0.0,11.0,11.0,6.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,60379.0,,,86.0,0.0,339.0,,,1.0,0.0
AL,2021-03-30,3.0,9575.0,523.0,9317.0,3707781.0,517458.0,433.0,425.0,360.0,8.0,1.0,157.0,135.0,63.0,126.0,0.0,7.0,102.0,102.0,102.0,104.0,518840.0,402560.0,116280.0,396.0,118.0,10756.0,8471.0,2285.0,10.0,4.0
AR,2021-03-30,3.0,6016.0,101.0,3347.0,2368534.0,230149.0,201.0,190.0,140.0,11.0,3.0,67.0,48.0,25.0,59.0,1.0,10.0,87.0,87.0,87.0,89.0,330186.0,,,178.0,75.0,5616.0,,,15.0,5.0
AS,2021-03-30,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
AZ,2021-03-30,8.0,20292.0,745.0,12454.0,6043244.0,843317.0,568.0,549.0,359.0,19.0,10.0,101.0,74.0,75.0,136.0,3.0,9.0,102.0,102.0,102.0,105.0,841078.0,781770.0,59308.0,586.0,100.0,16941.0,15001.0,1940.0,23.0,2.0
CA,2021-03-30,341.0,193120.0,3073.0,224235.0,42522612.0,3630803.0,2623.0,2573.0,2240.0,50.0,43.0,611.0,569.0,303.0,452.0,5.0,14.0,368.0,368.0,368.0,376.0,3566464.0,,,1996.0,0.0,57788.0,,,10.0,0.0
CO,2021-03-30,78.0,29227.0,1554.0,22003.0,6065398.0,452556.0,407.0,388.0,351.0,19.0,4.0,115.0,115.0,75.0,61.0,4.0,12.0,94.0,94.0,94.0,96.0,460318.0,432240.0,28078.0,957.0,114.0,6099.0,5374.0,725.0,7.0,2.0
CT,2021-03-30,38.0,30984.0,1189.0,15334.0,7365461.0,437032.0,596.0,586.0,525.0,10.0,6.0,109.0,110.0,95.0,32.0,1.0,1.0,32.0,32.0,32.0,33.0,310056.0,286543.0,23513.0,1617.0,245.0,7885.0,6482.0,1403.0,2.0,-1.0
DC,2021-03-30,9.0,7250.0,182.0,1138.0,1580772.0,62708.0,194.0,165.0,138.0,29.0,9.0,45.0,42.0,20.0,87.0,0.0,12.0,13.0,13.0,12.0,14.0,44413.0,,,165.0,0.0,1061.0,,,2.0,0.0
DE,2021-03-30,0.0,5793.0,372.0,1293.0,1683322.0,110844.0,140.0,133.0,123.0,7.0,6.0,15.0,15.0,12.0,38.0,3.0,0.0,10.0,10.0,10.0,11.0,94573.0,89077.0,5496.0,171.0,6.0,1559.0,1420.0,139.0,7.0,0.0
FL,2021-03-30,195.0,87160.0,7158.0,129831.0,22819653.0,2530904.0,3332.0,3286.0,2981.0,46.0,37.0,690.0,663.0,504.0,188.0,10.0,11.0,220.0,220.0,220.0,226.0,2014354.0,,,4946.0,1263.0,33338.0,,,91.0,6.0
FSM,2021-03-30,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,2021-03-30,21.0,10344.0,589.0,12886.0,6680988.0,793285.0,1348.0,1308.0,1158.0,40.0,16.0,347.0,327.0,198.0,110.0,14.0,28.0,151.0,151.0,151.0,154.0,1057741.0,851306.0,206435.0,1320.0,427.0,18987.0,16533.0,2454.0,25.0,15.0
GU,2021-03-30,0.0,93.0,1.0,1.0,87355.0,7782.0,,,,,,,,,,,,,,,,7807.0,,,2.0,0.0,134.0,,,0.0,0.0
HI,2021-03-30,0.0,8487.0,133.0,869.0,1196524.0,34738.0,50.0,45.0,39.0,5.0,0.0,13.0,9.0,6.0,7.0,0.0,3.0,24.0,24.0,24.0,24.0,28644.0,,,161.0,0.0,459.0,,,0.0,0.0
IA,2021-03-30,27.0,7992.0,408.0,9162.0,2820822.0,349371.0,206.0,200.0,190.0,6.0,1.0,42.0,38.0,39.0,8.0,0.0,4.0,120.0,120.0,120.0,122.0,350462.0,,,577.0,196.0,5729.0,,,0.0,0.0
ID,2021-03-30,4.0,4100.0,257.0,2521.0,1185588.0,218754.0,160.0,160.0,148.0,0.0,0.0,44.0,43.0,12.0,2.0,0.0,0.0,47.0,47.0,47.0,48.0,180076.0,144723.0,35353.0,313.0,116.0,1957.0,1706.0,251.0,0.0,0.0
IL,2021-03-30,65.0,75834.0,2857.0,24727.0,15750734.0,1239842.0,1477.0,1453.0,1220.0,24.0,10.0,290.0,263.0,182.0,316.0,2.0,18.0,183.0,183.0,183.0,188.0,1241993.0,1241993.0,0.0,2404.0,0.0,23542.0,21273.0,2269.0,15.0,-2.0
IN,2021-03-30,45.0,21276.0,1182.0,16982.0,6881134.0,782404.0,663.0,642.0,425.0,21.0,5.0,142.0,128.0,76.0,111.0,2.0,8.0,134.0,134.0,134.0,136.0,685453.0,,,720.0,0.0,13038.0,12632.0,406.0,10.0,0.0
KS,2021-03-30,32.0,7305.0,188.0,5177.0,2488708.0,286055.0,174.0,173.0,141.0,1.0,0.0,33.0,30.0,21.0,30.0,2.0,2.0,138.0,138.0,138.0,141.0,301862.0,244206.0,57656.0,0.0,0.0,4902.0,,,0.0,0.0
KY,2021-03-30,15.0,14823.0,516.0,4927.0,3370719.0,466235.0,433.0,418.0,339.0,15.0,4.0,102.0,93.0,128.0,71.0,2.0,3.0,102.0,102.0,102.0,104.0,426073.0,324328.0,101745.0,740.0,360.0,6065.0,5483.0,582.0,13.0,4.0
LA,2021-03-30,9.0,15759.0,331.0,10906.0,5544976.0,506155.0,325.0,319.0,392.0,6.0,4.0,110.0,107.0,55.0,6.0,2.0,0.0,219.0,219.0,219.0,219.0,444414.0,,,509.0,191.0,10132.0,9288.0,844.0,10.0,1.0
MA,2021-03-30,195.0,118677.0,2709.0,15927.0,18004674.0,717573.0,622.0,601.0,524.0,21.0,5.0,177.0,167.0,99.0,107.0,1.0,3.0,78.0,78.0,78.0,79.0,605821.0,595925.0,9896.0,1683.0,0.0,17016.0,16808.0,208.0,18.0,0.0
MD,2021-03-30,20.0,33191.0,2889.0,12649.0,8567764.0,817591.0,1302.0,1286.0,1020.0,16.0,6.0,291.0,255.0,141.0,295.0,3.0,12.0,52.0,52.0,52.0,53.0,411344.0,,,1366.0,0.0,8286.0,8101.0,185.0,13.0,0.0
ME,2021-03-30,13.0,8725.0,236.0,1652.0,1811534.0,49227.0,94.0,94.0,79.0,0.0,0.0,26.0,25.0,5.0,19.0,0.0,1.0,35.0,35.0,35.0,36.0,50504.0,38712.0,11792.0,251.0,133.0,743.0,720.0,23.0,5.0,0.0
MI,2021-03-30,127.0,40459.0,7042.0,26258.0,10891388.0,843319.0,2464.0,2437.0,2300.0,27.0,19.0,491.0,476.0,424.0,81.0,5.0,5.0,155.0,155.0,155.0,159.0,739244.0,665948.0,73296.0,6306.0,1129.0,17108.0,16082.0,1026.0,32.0,4.0
MN,2021-03-30,41.0,34784.0,2405.0,8280.0,9395401.0,768039.0,517.0,507.0,409.0,10.0,7.0,113.0,103.0,86.0,53.0,1.0,2.0,130.0,130.0,130.0,131.0,517881.0,,,1273.0,266.0,6914.0,6461.0,453.0,1.0,0.0
MO,2021-03-30,24.0,15251.0,575.0,12064.0,4811700.0,620191.0,797.0,754.0,474.0,43.0,15.0,171.0,131.0,63.0,196.0,0.0,20.0,120.0,120.0,120.0,124.0,567595.0,,,571.0,219.0,8498.0,,,3.0,0.0
MP,2021-03-30,0.0,151.0,2.0,5.0,35729.0,402.0,,,,,,,,,,,,,,,,159.0,159.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
MS,2021-03-30,2.0,2417.0,90.0,4696.0,1157944.0,154653.0,282.0,270.0,210.0,12.0,4.0,101.0,73.0,27.0,26.0,0.0,4.0,98.0,98.0,98.0,100.0,305146.0,187358.0,117788.0,288.0,147.0,7034.0,4876.0,2158.0,21.0,8.0
MT,2021-03-30,13.0,3761.0,164.0,1951.0,941969.0,136488.0,50.0,49.0,46.0,1.0,1.0,11.0,11.0,10.0,6.0,0.0,4.0,64.0,64.0,64.0,65.0,104321.0,97093.0,7228.0,158.0,35.0,1437.0,1437.0,0.0,1.0,0.0
NC,2021-03-30,38.0,36172.0,1768.0,14931.0,9193594.0,908405.0,978.0,951.0,883.0,27.0,16.0,241.0,244.0,116.0,130.0,5.0,11.0,115.0,115.0,115.0,119.0,912203.0,788289.0,123914.0,1370.0,605.0,12087.0,10680.0,1407.0,2.0,1.0
ND,2021-03-30,2.0,4085.0,100.0,3044.0,1430480.0,95867.0,63.0,61.0,37.0,2.0,0.0,9.0,9.0,5.0,8.0,0.0,0.0,46.0,46.0,46.0,47.0,103091.0,96567.0,6524.0,211.0,109.0,1466.0,,,0.0,0.0
NE,2021-03-30,0.0,4528.0,489.0,1219.0,1570522.0,299993.0,141.0,136.0,112.0,5.0,4.0,44.0,42.0,15.0,20.0,1.0,0.0,99.0,99.0,99.0,100.0,209346.0,,,434.0,0.0,2180.0,,,3.0,0.0
NH,2021-03-30,16.0,9984.0,300.0,1144.0,1613853.0,70065.0,87.0,87.0,75.0,0.0,0.0,13.0,12.0,15.0,10.0,0.0,0.0,28.0,28.0,28.0,28.0,83714.0,,,374.0,152.0,1237.0,,,0.0,0.0
NJ,2021-03-30,126.0,52565.0,5468.0,23338.0,10760232.0,859947.0,2423.0,2395.0,2228.0,28.0,9.0,404.0,398.0,339.0,170.0,5.0,2.0,77.0,77.0,77.0,78.0,905144.0,796700.0,108444.0,4871.0,787.0,24486.0,21951.0,2535.0,82.0,0.0
NM,2021-03-30,1.0,2324.0,64.0,2637.0,1817689.0,139949.0,116.0,107.0,100.0,9.0,4.0,39.0,30.0,13.0,11.0,0.0,1.0,51.0,51.0,51.0,52.0,191377.0,,,147.0,0.0,3932.0,,,7.0,0.0
NV,2021-03-30,1.0,6941.0,448.0,3752.0,2632797.0,422172.0,263.0,260.0,221.0,3.0,5.0,75.0,70.0,34.0,48.0,1.0,2.0,58.0,58.0,58.0,60.0,303494.0,,,221.0,0.0,5239.0,,,2.0,0.0
NY,2021-03-30,103.0,158118.0,9225.0,45552.0,35155833.0,2112563.0,5486.0,5384.0,4816.0,102.0,44.0,1026.0,971.0,573.0,249.0,7.0,29.0,171.0,171.0,171.0,180.0,1869311.0,703628.0,143707.0,7578.0,938.0,49962.0,26143.0,5062.0,74.0,-6.0
OH,2021-03-30,187.0,38136.0,1453.0,27958.0,10100011.0,891106.0,1367.0,1271.0,975.0,96.0,21.0,279.0,246.0,168.0,171.0,5.0,84.0,194.0,194.0,194.0,198.0,1015577.0,860817.0,154760.0,2458.0,1064.0,18611.0,18611.0,0.0,81.0,0.0
OK,2021-03-30,4.0,3931.0,281.0,1971.0,1684158.0,461913.0,338.0,305.0,261.0,33.0,30.0,88.0,78.0,47.0,49.0,0.0,4.0,138.0,138.0,138.0,140.0,440961.0,348086.0,92875.0,203.0,47.0,6669.0,5650.0,1019.0,5.0,1.0
OR,2021-03-30,4.0,11406.0,323.0,70563.0,2802673.0,166031.0,211.0,202.0,141.0,9.0,4.0,50.0,41.0,17.0,39.0,1.0,7.0,61.0,61.0,61.0,63.0,164570.0,164570.0,0.0,406.0,0.0,2381.0,2381.0,0.0,6.0,0.0
PA,2021-03-30,70.0,53198.0,4294.0,17675.0,11275240.0,1078177.0,2591.0,2503.0,2125.0,88.0,27.0,482.0,458.0,326.0,424.0,4.0,36.0,203.0,203.0,203.0,209.0,1020300.0,868841.0,151459.0,5032.0,995.0,25049.0,,,34.0,13.0
PR,2021-03-30,7.0,5671.0,704.0,1160.0,521777.0,37150.0,228.0,210.0,187.0,18.0,9.0,39.0,31.0,9.0,29.0,0.0,3.0,67.0,67.0,67.0,68.0,107105.0,97713.0,9392.0,170.0,72.0,2113.0,1800.0,313.0,1.0,0.0
PW,2021-03-30,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2021-03-30,29.0,21745.0,470.0,3562.0,2820231.0,168665.0,176.0,174.0,138.0,2.0,2.0,14.0,16.0,15.0,0.0,1.0,0.0,14.0,14.0,14.0,15.0,137492.0,,,611.0,0.0,2622.0,,,2.0,0.0
RMI,2021-03-30,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2021-03-30,21.0,22133.0,890.0,12487.0,4932171.0,593576.0,490.0,485.0,453.0,5.0,5.0,116.0,114.0,67.0,77.0,2.0,2.0,67.0,67.0,67.0,69.0,553172.0,465572.0,87600.0,851.0,365.0,9241.0,,,11.0,1.0
SD,2021-03-30,1.0,1628.0,224.0,753.0,503308.0,63041.0,98.0,89.0,66.0,9.0,2.0,19.0,18.0,14.0,20.0,0.0,4.0,60.0,60.0,60.0,63.0,117495.0,,,159.0,39.0,1935.0,1576.0,359.0,2.0,0.0
TN,2021-03-30,5.0,12207.0,1044.0,15072.0,5711084.0,754455.0,915.0,899.0,809.0,16.0,13.0,279.0,261.0,135.0,67.0,4.0,4.0,110.0,110.0,110.0,113.0,810529.0,673094.0,137435.0,837.0,230.0,11894.0,9552.0,2342.0,28.0,10.0
TX,2021-03-30,118.0,68581.0,3761.0,66057.0,19978522.0,3042686.0,3588.0,3492.0,2988.0,96.0,63.0,993.0,925.0,378.0,520.0,15.0,54.0,584.0,584.0,584.0,589.0,2778808.0,,,3139.0,-71.0,47892.0,,,12.0,0.0
UT,2021-03-30,20.0,11229.0,457.0,13688.0,3219546.0,480635.0,136.0,130.0,125.0,6.0,0.0,53.0,56.0,26.0,4.0,1.0,0.0,52.0,52.0,52.0,53.0,385127.0,385127.0,0.0,371.0,0.0,2118.0,2059.0,59.0,4.0,0.0
VA,2021-03-30,8.0,16371.0,1339.0,13181.0,6172153.0,887327.0,1030.0,1005.0,856.0,25.0,14.0,215.0,209.0,121.0,176.0,2.0,8.0,92.0,92.0,92.0,95.0,618976.0,483775.0,135201.0,1035.0,437.0,10252.0,8602.0,1650.0,10.0,-2.0
VI,2021-03-30,0.0,2132.0,2.0,3.0,53017.0,5006.0,7.0,7.0,7.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2907.0,,,0.0,0.0,26.0,,,0.0,0.0
VT,2021-03-30,29.0,14120.0,359.0,814.0,1368007.0,27853.0,27.0,27.0,26.0,0.0,0.0,4.0,3.0,4.0,8.0,0.0,0.0,16.0,16.0,16.0,17.0,19109.0,,,107.0,10.0,225.0,,,0.0,0.0
WA,2021-03-30,21.0,29036.0,1070.0,1848.0,4308969.0,254016.0,461.0,456.0,361.0,5.0,3.0,123.0,114.0,62.0,76.0,0.0,0.0,93.0,93.0,93.0,95.0,363235.0,,,850.0,240.0,5237.0,,,11.0,0.0
WI,2021-03-30,15.0,27737.0,809.0,10788.0,7670538.0,700444.0,305.0,300.0,271.0,5.0,1.0,80.0,83.0,56.0,59.0,0.0,6.0,139.0,139.0,139.0,142.0,635314.0,576632.0,58682.0,861.0,273.0,7292.0,6612.0,680.0,15.0,4.0
WV,2021-03-30,5.0,5877.0,392.0,3581.0,2274443.0,173703.0,266.0,262.0,248.0,4.0,2.0,84.0,81.0,25.0,75.0,0.0,2.0,55.0,55.0,55.0,59.0,141322.0,112039.0,29283.0,331.0,100.0,2640.0,,,2.0,2.0
WY,2021-03-30,1.0,812.0,38.0,525.0,667077.0,49168.0,21.0,21.0,18.0,0.0,0.0,3.0,3.0,6.0,14.0,0.0,0.0,28.0,28.0,28.0,30.0,56236.0,47585.0,8651.0,46.0,13.0,695.0,695.0,0.0,0.0,0.0
AK,2021-03-31,26.0,7564.0,250.0,2231.0,1945588.0,104120.0,36.0,36.0,35.0,0.0,0.0,11.0,11.0,7.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,60538.0,,,159.0,0.0,340.0,,,1.0,0.0
AL,2021-03-31,11.0,8983.0,472.0,9328.0,3716764.0,517930.0,486.0,477.0,381.0,9.0,9.0,162.0,135.0,56.0,98.0,2.0,6.0,115.0,115.0,115.0,117.0,519181.0,402797.0,116384.0,341.0,104.0,10760.0,8474.0,2286.0,4.0,1.0
AR,2021-03-31,0.0,5670.0,94.0,3347.0,2374204.0,230243.0,197.0,181.0,132.0,16.0,2.0,63.0,46.0,26.0,46.0,1.0,14.0,108.0,108.0,108.0,110.0,330398.0,,,212.0,78.0,5626.0,,,10.0,6.0
AS,2021-03-31,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
AZ,2021-03-31,10.0,20478.0,784.0,12464.0,6063722.0,844101.0,615.0,596.0,371.0,19.0,11.0,104.0,72.0,65.0,140.0,1.0,2.0,122.0,122.0,122.0,125.0,841811.0,782367.0,59444.0,733.0,136.0,16967.0,15027.0,1940.0,26.0,0.0
CA,2021-03-31,277.0,202927.0,3286.0,224512.0,42725539.0,3634089.0,2623.0,2572.0,2217.0,51.0,38.0,609.0,573.0,282.0,434.0,4.0,12.0,408.0,408.0,408.0,416.0,3568426.0,,,1962.0,0.0,57936.0,,,148.0,0.0
CO,2021-03-31,88.0,32663.0,1388.0,22091.0,6098061.0,453944.0,419.0,396.0,347.0,23.0,9.0,111.0,109.0,65.0,54.0,2.0,6.0,103.0,103.0,103.0,105.0,462081.0,433517.0,28564.0,1763.0,486.0,6107.0,5379.0,728.0,8.0,3.0
CT,2021-03-31,38.0,33104.0,1134.0,15372.0,7398565.0,438166.0,559.0,546.0,497.0,13.0,6.0,111.0,109.0,86.0,36.0,4.0,1.0,39.0,39.0,39.0,40.0,310888.0,287235.0,23653.0,832.0,140.0,7886.0,6477.0,1409.0,1.0,6.0
DC,2021-03-31,7.0,7949.0,178.0,1145.0,1588721.0,62886.0,197.0,169.0,139.0,28.0,8.0,44.0,39.0,21.0,83.0,0.0,10.0,13.0,13.0,13.0,14.0,44513.0,,,100.0,0.0,1064.0,,,3.0,0.0
DE,2021-03-31,6.0,9568.0,388.0,1299.0,1692890.0,111232.0,150.0,143.0,130.0,7.0,6.0,16.0,16.0,20.0,43.0,2.0,0.0,15.0,15.0,15.0,16.0,94802.0,89249.0,5553.0,229.0,57.0,1559.0,1420.0,139.0,0.0,0.0
FL,2021-03-31,1385.0,93890.0,6838.0,131216.0,22913543.0,2537742.0,3328.0,3285.0,2970.0,43.0,34.0,706.0,672.0,483.0,184.0,6.0,15.0,261.0,261.0,261.0,267.0,2019500.0,,,5146.0,0.0,33425.0,,,87.0,0.0
FSM,2021-03-31,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,2021-03-31,29.0,19722.0,889.0,12915.0,6700710.0,794174.0,1327.0,1285.0,1141.0,42.0,13.0,368.0,347.0,187.0,99.0,11.0,24.0,166.0,166.0,166.0,169.0,1059548.0,852395.0,207153.0,1807.0,718.0,19055.0,16607.0,2448.0,68.0,-6.0
GU,2021-03-31,0.0,73.0,0.0,1.0,87428.0,7782.0,,,,,,,,,,,,,,,,7810.0,,,3.0,0.0,134.0,,,0.0,0.0
HI,2021-03-31,0.0,7127.0,153.0,869.0,1203651.0,34891.0,50.0,49.0,36.0,1.0,0.0,12.0,9.0,5.0,13.0,0.0,0.0,26.0,26.0,26.0,26.0,28734.0,,,90.0,0.0,460.0,,,1.0,0.0
IA,2021-03-31,19.0,8994.0,723.0,9181.0,2829816.0,350094.0,215.0,206.0,193.0,9.0,1.0,45.0,41.0,35.0,9.0,0.0,1.0,124.0,124.0,124.0,126.0,350999.0,,,537.0,155.0,5743.0,,,14.0,14.0
ID,2021-03-31,11.0,5089.0,286.0,2532.0,1190677.0,219040.0,157.0,157.0,147.0,0.0,0.0,45.0,42.0,17.0,4.0,0.0,0.0,51.0,51.0,51.0,52.0,180536.0,145072.0,35464.0,460.0,111.0,1962.0,1710.0,252.0,5.0,1.0
